feature_set,strategy,scenario,repetition,outer_seed,fold,category,training_count,test_count,q1,q2,minimum_required,adequate,kmeans_seed
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,3,Medium,41,,,,30,False,23960189
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,3,Small,406,,,,30,False,23960189
strict6,Training-fold AFP quantiles,Quantile,3,42,4,Small,151,18,132,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,4,Medium,148,15,132,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,4,Large,150,17,132,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,4,Small,151,18,132,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,4,Medium,148,15,132,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,4,Large,150,17,132,319.333333333333,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,3,42,4,Small,401,,,,30,False,1751339495
strict6,AFP K-Means,Adequacy diagnostic only,3,42,4,Large,1,,,,30,False,1751339495
strict6,AFP K-Means,Adequacy diagnostic only,3,42,4,Medium,47,,,,30,False,1751339495
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,4,Medium,51,,,,30,False,897129259
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,4,Small,396,,,,30,False,897129259
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,4,Large,2,,,,30,False,897129259
strict6,Training-fold AFP quantiles,Quantile,3,42,5,Small,150,15,130.333333333333,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,5,Medium,149,19,130.333333333333,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,5,Large,150,16,130.333333333333,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,5,Small,150,15,130.333333333333,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,5,Medium,149,19,130.333333333333,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,5,Large,150,16,130.333333333333,321.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,3,42,5,Small,421,,,,30,False,1311584863
strict6,AFP K-Means,Adequacy diagnostic only,3,42,5,Medium,27,,,,30,False,1311584863
strict6,AFP K-Means,Adequacy diagnostic only,3,42,5,Large,1,,,,30,False,1311584863
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,5,Small,406,,,,30,False,3634470215
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,5,Large,2,,,,30,False,3634470215
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,5,Medium,41,,,,30,False,3634470215
strict6,Training-fold AFP quantiles,Quantile,3,42,6,Small,150,19,132.333333333333,314.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,6,Medium,149,13,132.333333333333,314.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,6,Large,150,18,132.333333333333,314.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,6,Small,150,19,132.333333333333,314.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,6,Medium,149,13,132.333333333333,314.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,6,Large,150,18,132.333333333333,314.333333333333,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,3,42,6,Small,402,,,,30,False,322850266
strict6,AFP K-Means,Adequacy diagnostic only,3,42,6,Large,1,,,,30,False,322850266
strict6,AFP K-Means,Adequacy diagnostic only,3,42,6,Medium,46,,,,30,False,322850266
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,6,Medium,36,,,,30,False,3885859496
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,6,Small,412,,,,30,False,3885859496
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,6,Large,1,,,,30,False,3885859496
strict6,Training-fold AFP quantiles,Quantile,3,42,7,Small,150,14,129.333333333333,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,7,Medium,149,16,129.333333333333,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,7,Large,150,20,129.333333333333,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,7,Small,150,14,129.333333333333,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,7,Medium,149,16,129.333333333333,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,7,Large,150,20,129.333333333333,308.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,3,42,7,Small,385,,,,30,False,87118363
strict6,AFP K-Means,Adequacy diagnostic only,3,42,7,Medium,53,,,,30,False,87118363
strict6,AFP K-Means,Adequacy diagnostic only,3,42,7,Large,11,,,,30,False,87118363
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,7,Small,399,,,,30,False,4063186940
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,7,Medium,49,,,,30,False,4063186940
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,7,Large,1,,,,30,False,4063186940
strict6,Training-fold AFP quantiles,Quantile,3,42,8,Small,150,14,129.333333333333,326,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,8,Medium,149,24,129.333333333333,326,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,8,Large,150,12,129.333333333333,326,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,8,Small,150,14,129.333333333333,326,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,8,Medium,149,24,129.333333333333,326,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,8,Large,150,12,129.333333333333,326,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,3,42,8,Small,416,,,,30,False,1827876244
strict6,AFP K-Means,Adequacy diagnostic only,3,42,8,Large,1,,,,30,False,1827876244
strict6,AFP K-Means,Adequacy diagnostic only,3,42,8,Medium,32,,,,30,False,1827876244
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,8,Small,399,,,,30,False,2745075281
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,8,Large,2,,,,30,False,2745075281
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,8,Medium,48,,,,30,False,2745075281
strict6,Training-fold AFP quantiles,Quantile,3,42,9,Small,150,24,134.333333333333,329.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,9,Medium,149,17,134.333333333333,329.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,9,Large,150,9,134.333333333333,329.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,9,Small,150,24,134.333333333333,329.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,9,Medium,149,17,134.333333333333,329.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,9,Large,150,9,134.333333333333,329.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,3,42,9,Small,418,,,,30,False,1403657547
strict6,AFP K-Means,Adequacy diagnostic only,3,42,9,Large,1,,,,30,False,1403657547
strict6,AFP K-Means,Adequacy diagnostic only,3,42,9,Medium,30,,,,30,False,1403657547
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,9,Small,400,,,,30,False,4087527782
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,9,Large,2,,,,30,False,4087527782
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,9,Medium,47,,,,30,False,4087527782
strict6,Training-fold AFP quantiles,Quantile,3,42,10,Small,151,10,128,305,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,10,Medium,150,16,128,305,30,True,
strict6,Training-fold AFP quantiles,Quantile,3,42,10,Large,149,23,128,305,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,10,Small,151,10,128,305,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,10,Medium,150,16,128,305,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,3,42,10,Large,149,23,128,305,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,3,42,10,Small,420,,,,30,False,1640608927
strict6,AFP K-Means,Adequacy diagnostic only,3,42,10,Medium,29,,,,30,False,1640608927
strict6,AFP K-Means,Adequacy diagnostic only,3,42,10,Large,1,,,,30,False,1640608927
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,10,Medium,39,,,,30,False,3799591565
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,10,Small,409,,,,30,False,3799591565
strict6,Multivariate K-Means,Adequacy diagnostic only,3,42,10,Large,2,,,,30,False,3799591565
strict6,Training-fold AFP quantiles,Quantile,4,77,1,Small,150,14,129.333333333333,305.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,1,Medium,149,14,129.333333333333,305.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,1,Large,150,22,129.333333333333,305.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,1,Small,150,14,129.333333333333,305.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,1,Medium,149,14,129.333333333333,305.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,1,Large,150,22,129.333333333333,305.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,4,77,1,Large,1,,,,30,False,4180283973
strict6,AFP K-Means,Adequacy diagnostic only,4,77,1,Small,420,,,,30,False,4180283973
strict6,AFP K-Means,Adequacy diagnostic only,4,77,1,Medium,28,,,,30,False,4180283973
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,1,Small,403,,,,30,False,814387921
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,1,Medium,44,,,,30,False,814387921
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,1,Large,2,,,,30,False,814387921
strict6,Training-fold AFP quantiles,Quantile,4,77,2,Small,150,26,136.333333333333,328.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,2,Medium,149,14,136.333333333333,328.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,2,Large,150,10,136.333333333333,328.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,2,Small,150,26,136.333333333333,328.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,2,Medium,149,14,136.333333333333,328.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,2,Large,150,10,136.333333333333,328.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,4,77,2,Small,418,,,,30,False,248634831
strict6,AFP K-Means,Adequacy diagnostic only,4,77,2,Medium,30,,,,30,False,248634831
strict6,AFP K-Means,Adequacy diagnostic only,4,77,2,Large,1,,,,30,False,248634831
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,2,Small,402,,,,30,False,194720978
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,2,Large,2,,,,30,False,194720978
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,2,Medium,45,,,,30,False,194720978
strict6,Training-fold AFP quantiles,Quantile,4,77,3,Small,150,14,129.333333333333,323.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,3,Medium,149,22,129.333333333333,323.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,3,Large,150,14,129.333333333333,323.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,3,Small,150,14,129.333333333333,323.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,3,Medium,149,22,129.333333333333,323.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,3,Large,150,14,129.333333333333,323.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,4,77,3,Small,382,,,,30,False,3034901462
strict6,AFP K-Means,Adequacy diagnostic only,4,77,3,Large,10,,,,30,False,3034901462
strict6,AFP K-Means,Adequacy diagnostic only,4,77,3,Medium,57,,,,30,False,3034901462
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,3,Small,401,,,,30,False,2875206709
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,3,Medium,47,,,,30,False,2875206709
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,3,Large,1,,,,30,False,2875206709
strict6,Training-fold AFP quantiles,Quantile,4,77,4,Small,150,11,128.333333333333,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,4,Medium,149,19,128.333333333333,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,4,Large,150,20,128.333333333333,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,4,Small,150,11,128.333333333333,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,4,Medium,149,19,128.333333333333,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,4,Large,150,20,128.333333333333,308.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,4,77,4,Small,406,,,,30,False,1381989690
strict6,AFP K-Means,Adequacy diagnostic only,4,77,4,Large,1,,,,30,False,1381989690
strict6,AFP K-Means,Adequacy diagnostic only,4,77,4,Medium,42,,,,30,False,1381989690
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,4,Small,418,,,,30,False,1849281375
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,4,Medium,30,,,,30,False,1849281375
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,4,Large,1,,,,30,False,1849281375
strict6,Training-fold AFP quantiles,Quantile,4,77,5,Small,150,15,130.333333333333,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,5,Medium,149,18,130.333333333333,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,5,Large,150,17,130.333333333333,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,5,Small,150,15,130.333333333333,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,5,Medium,149,18,130.333333333333,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,5,Large,150,17,130.333333333333,319.333333333333,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,4,77,5,Medium,29,,,,30,False,3348034768
strict6,AFP K-Means,Adequacy diagnostic only,4,77,5,Small,419,,,,30,False,3348034768
strict6,AFP K-Means,Adequacy diagnostic only,4,77,5,Large,1,,,,30,False,3348034768
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,5,Small,403,,,,30,False,3859220794
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,5,Large,2,,,,30,False,3859220794
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,5,Medium,44,,,,30,False,3859220794
strict6,Training-fold AFP quantiles,Quantile,4,77,6,Small,150,19,132.666666666667,322.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,6,Medium,149,16,132.666666666667,322.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,6,Large,150,15,132.666666666667,322.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,6,Small,150,19,132.666666666667,322.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,6,Medium,149,16,132.666666666667,322.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,6,Large,150,15,132.666666666667,322.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,4,77,6,Small,417,,,,30,False,292541344
strict6,AFP K-Means,Adequacy diagnostic only,4,77,6,Medium,31,,,,30,False,292541344
strict6,AFP K-Means,Adequacy diagnostic only,4,77,6,Large,1,,,,30,False,292541344
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,6,Small,402,,,,30,False,708061416
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,6,Large,2,,,,30,False,708061416
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,6,Medium,45,,,,30,False,708061416
strict6,Training-fold AFP quantiles,Quantile,4,77,7,Small,153,21,134,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,7,Medium,146,13,134,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,7,Large,150,16,134,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,7,Small,153,21,134,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,7,Medium,146,13,134,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,7,Large,150,16,134,321.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,4,77,7,Small,418,,,,30,False,1430348108
strict6,AFP K-Means,Adequacy diagnostic only,4,77,7,Medium,30,,,,30,False,1430348108
strict6,AFP K-Means,Adequacy diagnostic only,4,77,7,Large,1,,,,30,False,1430348108
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,7,Medium,46,,,,30,False,3093216455
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,7,Small,401,,,,30,False,3093216455
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,7,Large,2,,,,30,False,3093216455
strict6,Training-fold AFP quantiles,Quantile,4,77,8,Small,150,20,133.333333333333,314.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,8,Medium,149,12,133.333333333333,314.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,8,Large,150,18,133.333333333333,314.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,8,Small,150,20,133.333333333333,314.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,8,Medium,149,12,133.333333333333,314.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,8,Large,150,18,133.333333333333,314.333333333333,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,4,77,8,Small,409,,,,30,False,2655058831
strict6,AFP K-Means,Adequacy diagnostic only,4,77,8,Large,1,,,,30,False,2655058831
strict6,AFP K-Means,Adequacy diagnostic only,4,77,8,Medium,39,,,,30,False,2655058831
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,8,Medium,47,,,,30,False,2579850040
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,8,Large,2,,,,30,False,2579850040
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,8,Small,400,,,,30,False,2579850040
strict6,Training-fold AFP quantiles,Quantile,4,77,9,Small,152,17,132,323.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,9,Medium,147,19,132,323.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,9,Large,150,14,132,323.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,9,Small,152,17,132,323.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,9,Medium,147,19,132,323.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,9,Large,150,14,132,323.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,4,77,9,Small,418,,,,30,False,534145831
strict6,AFP K-Means,Adequacy diagnostic only,4,77,9,Large,1,,,,30,False,534145831
strict6,AFP K-Means,Adequacy diagnostic only,4,77,9,Medium,30,,,,30,False,534145831
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,9,Small,402,,,,30,False,1788698541
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,9,Large,2,,,,30,False,1788698541
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,9,Medium,45,,,,30,False,1788698541
strict6,Training-fold AFP quantiles,Quantile,4,77,10,Small,152,12,129,308.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,10,Medium,148,17,129,308.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,4,77,10,Large,150,20,129,308.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,10,Small,152,12,129,308.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,10,Medium,148,17,129,308.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,4,77,10,Large,150,20,129,308.333333333333,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,4,77,10,Small,419,,,,30,False,3054564992
strict6,AFP K-Means,Adequacy diagnostic only,4,77,10,Large,1,,,,30,False,3054564992
strict6,AFP K-Means,Adequacy diagnostic only,4,77,10,Medium,30,,,,30,False,3054564992
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,10,Small,402,,,,30,False,962855989
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,10,Large,2,,,,30,False,962855989
strict6,Multivariate K-Means,Adequacy diagnostic only,4,77,10,Medium,46,,,,30,False,962855989
strict6,Training-fold AFP quantiles,Quantile,5,100,1,Small,152,17,132,307.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,1,Medium,147,12,132,307.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,1,Large,150,21,132,307.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,1,Small,152,17,132,307.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,1,Medium,147,12,132,307.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,1,Large,150,21,132,307.333333333333,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,5,100,1,Small,420,,,,30,False,1209635286
strict6,AFP K-Means,Adequacy diagnostic only,5,100,1,Large,1,,,,30,False,1209635286
strict6,AFP K-Means,Adequacy diagnostic only,5,100,1,Medium,28,,,,30,False,1209635286
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,1,Small,404,,,,30,False,746191173
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,1,Large,2,,,,30,False,746191173
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,1,Medium,43,,,,30,False,746191173
strict6,Training-fold AFP quantiles,Quantile,5,100,2,Small,150,19,132.333333333333,320,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,2,Medium,149,14,132.333333333333,320,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,2,Large,150,17,132.333333333333,320,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,2,Small,150,19,132.333333333333,320,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,2,Medium,149,14,132.333333333333,320,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,2,Large,150,17,132.333333333333,320,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,5,100,2,Medium,53,,,,30,False,3491053626
strict6,AFP K-Means,Adequacy diagnostic only,5,100,2,Large,10,,,,30,False,3491053626
strict6,AFP K-Means,Adequacy diagnostic only,5,100,2,Small,386,,,,30,False,3491053626
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,2,Small,399,,,,30,False,4018608687
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,2,Medium,49,,,,30,False,4018608687
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,2,Large,1,,,,30,False,4018608687
strict6,Training-fold AFP quantiles,Quantile,5,100,3,Small,150,11,128.333333333333,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,3,Medium,149,22,128.333333333333,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,3,Large,150,17,128.333333333333,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,3,Small,150,11,128.333333333333,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,3,Medium,149,22,128.333333333333,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,3,Large,150,17,128.333333333333,319.333333333333,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,5,100,3,Small,421,,,,30,False,1581034304
strict6,AFP K-Means,Adequacy diagnostic only,5,100,3,Large,1,,,,30,False,1581034304
strict6,AFP K-Means,Adequacy diagnostic only,5,100,3,Medium,27,,,,30,False,1581034304
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,3,Medium,44,,,,30,False,3925593700
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,3,Large,2,,,,30,False,3925593700
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,3,Small,403,,,,30,False,3925593700
strict6,Training-fold AFP quantiles,Quantile,5,100,4,Small,152,12,129,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,4,Medium,147,18,129,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,4,Large,150,20,129,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,4,Small,152,12,129,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,4,Medium,147,18,129,308.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,4,Large,150,20,129,308.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,5,100,4,Small,418,,,,30,False,3774200951
strict6,AFP K-Means,Adequacy diagnostic only,5,100,4,Large,1,,,,30,False,3774200951
strict6,AFP K-Means,Adequacy diagnostic only,5,100,4,Medium,30,,,,30,False,3774200951
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,4,Small,401,,,,30,False,3733166616
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,4,Large,2,,,,30,False,3733166616
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,4,Medium,46,,,,30,False,3733166616
strict6,Training-fold AFP quantiles,Quantile,5,100,5,Small,151,10,128,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,5,Medium,148,24,128,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,5,Large,150,16,128,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,5,Small,151,10,128,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,5,Medium,148,24,128,321.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,5,Large,150,16,128,321.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,5,100,5,Small,403,,,,30,False,3772986956
strict6,AFP K-Means,Adequacy diagnostic only,5,100,5,Large,1,,,,30,False,3772986956
strict6,AFP K-Means,Adequacy diagnostic only,5,100,5,Medium,45,,,,30,False,3772986956
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,5,Small,411,,,,30,False,2962413594
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,5,Large,1,,,,30,False,2962413594
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,5,Medium,37,,,,30,False,2962413594
strict6,Training-fold AFP quantiles,Quantile,5,100,6,Small,152,17,132,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,6,Medium,147,16,132,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,6,Large,150,17,132,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,6,Small,152,17,132,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,6,Medium,147,16,132,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,6,Large,150,17,132,319.333333333333,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,5,100,6,Small,418,,,,30,False,2763860706
strict6,AFP K-Means,Adequacy diagnostic only,5,100,6,Large,1,,,,30,False,2763860706
strict6,AFP K-Means,Adequacy diagnostic only,5,100,6,Medium,30,,,,30,False,2763860706
